sent_detect_precision,sent_detect_recall,sent_detect_f1,sent_correct_precision,sent_correct_recall,sent_correct_f1,char_detect_precision,char_detect_recall,char_detect_f1,char_correct_precision,char_correct_recall,char_correct_f1,alpha,CER
0.4660287081339713,0.3910076274588519,0.4252346649203231,0.0708133971291866,0.05941389000401445,0.06461471294477189,0.8017196456487754,0.6235055724417427,0.7014704206086856,0.11439714007149822,0.07132725430597771,0.08786819770344484,1e-06,0.08474476580299961
0.466251795117281,0.3910076274588519,0.4253275109170306,0.07132599329822882,0.05981533520674427,0.06506550218340612,0.8020344287949922,0.6231003039513677,0.7013342456380431,0.11577235772357725,0.07213779128672745,0.08888888888888889,2e-06,0.08465326144859828
0.4669223394055609,0.3910076274588519,0.4256062923312214,0.07430488974113135,0.062224006423123236,0.06772995411841817,0.802456232035537,0.6222897669706179,0.7009815110705319,0.12211006186909801,0.07598784194528875,0.09367974019485384,5e-06,0.08435033663811027
0.4675948151704273,0.3910076274588519,0.4258854394403148,0.07633221315410466,0.06382978723404255,0.0695233930913861,0.8029350104821803,0.6208713272543059,0.7002628271054736,0.1295691906005222,0.08044579533941236,0.09926240780097513,7.000000000000003e-06,0.08394453287056039
0.4653846153846154,0.3885989562424729,0.42353970684751696,0.08269230769230769,0.06904857486953031,0.07525705534893896,0.8031537450722733,0.6192502532928065,0.6993135011441648,0.14168848167539266,0.08774062816616009,0.10837191840820924,1e-05,0.08340644192130589
0.467280659234125,0.3869931754315536,0.42336407553798855,0.101308773630635,0.08390204737053393,0.09178743961352656,0.8084650415215644,0.6115501519756839,0.6963544070143055,0.1895294897282969,0.11590678824721375,0.1438450899031812,2e-05,0.08099948112902937
0.4726443768996961,0.3745483741469289,0.4179171332586786,0.14387031408308004,0.11401043757527098,0.12721164613661815,0.8385370205173952,0.5714285714285714,0.6796818510484455,0.3046099290780142,0.17406281661600811,0.2215344938749194,5e-05,0.0744538131168057
0.4715997915581032,0.36330790847049377,0.4104308390022675,0.15476810838978636,0.11922922521075875,0.1346938775510204,0.8457479826194909,0.5521783181357649,0.6681377957582444,0.3335779816513761,0.18419452887538001,0.2373368146214099,7e-05,0.07291638522516918
0.4682327816337426,0.3520674427940586,0.4019248395967002,0.15429791777896426,0.11601766358892013,0.1324472960586618,0.8498565508447561,0.5402228976697062,0.6605550049554014,0.3428357089272318,0.18520770010131712,0.24049467175371664,0.0001,0.07228419997193203
0.4642665233745298,0.34684865515857083,0.3970588235294117,0.15475550779150993,0.11561621838619028,0.1323529411764706,0.8502245028864657,0.5371833839918946,0.658388178318639,0.34552998868351564,0.185612968591692,0.2414974953862377,0.0002,0.07214426044743466
0.4642665233745298,0.34684865515857083,0.3970588235294117,0.15475550779150993,0.11561621838619028,0.1323529411764706,0.8502245028864657,0.5371833839918946,0.658388178318639,0.34552998868351564,0.185612968591692,0.2414974953862377,0.0005,0.07214426044743466
0.4642665233745298,0.34684865515857083,0.3970588235294117,0.15368081676518,0.11481332798073066,0.13143382352941174,0.8502245028864657,0.5371833839918946,0.658388178318639,0.34477555639381363,0.18520770010131712,0.2409702082784076,0.0007,0.07217127175062615
0.4642665233745298,0.34684865515857083,0.3970588235294117,0.15368081676518,0.11481332798073066,0.13143382352941174,0.8502245028864657,0.5371833839918946,0.658388178318639,0.34477555639381363,0.18520770010131712,0.2409702082784076,0.001,0.07217127175062615
0.4642665233745298,0.34684865515857083,0.3970588235294117,0.15368081676518,0.11481332798073066,0.13143382352941174,0.8502245028864657,0.5371833839918946,0.658388178318639,0.34477555639381363,0.18520770010131712,0.2409702082784076,0.002,0.07217127175062615
0.4642665233745298,0.34684865515857083,0.3970588235294117,0.15368081676518,0.11481332798073066,0.13143382352941174,0.8502245028864657,0.5371833839918946,0.658388178318639,0.34477555639381363,0.18520770010131712,0.2409702082784076,0.005,0.07217127175062615
0.4642665233745298,0.34684865515857083,0.3970588235294117,0.15368081676518,0.11481332798073066,0.13143382352941174,0.8502245028864657,0.5371833839918946,0.658388178318639,0.34477555639381363,0.18520770010131712,0.2409702082784076,0.006999999999999999,0.07217127175062615
0.4642665233745298,0.34684865515857083,0.3970588235294117,0.15368081676518,0.11481332798073066,0.13143382352941174,0.8502245028864657,0.5371833839918946,0.658388178318639,0.34477555639381363,0.18520770010131712,0.2409702082784076,0.01,0.07217127175062615
0.4642665233745298,0.34684865515857083,0.3970588235294117,0.15368081676518,0.11481332798073066,0.13143382352941174,0.8502245028864657,0.5371833839918946,0.658388178318639,0.34477555639381363,0.18520770010131712,0.2409702082784076,0.02,0.07217127175062615
0.4645161290322581,0.34684865515857083,0.39715008044127786,0.15376344086021507,0.11481332798073066,0.13146403125718226,0.850176451716394,0.5369807497467072,0.6582215598609039,0.3452830188679245,0.18541033434650456,0.24126565589980226,0.05,0.0721620371170564
0.4645161290322581,0.34684865515857083,0.39715008044127786,0.1543010752688172,0.11521477318346045,0.13192369570213744,0.850176451716394,0.5369807497467072,0.6582215598609039,0.3456603773584906,0.185612968591692,0.24152933421226105,0.07,0.07214356784991692
0.4645161290322581,0.34684865515857083,0.39715008044127786,0.1543010752688172,0.11521477318346045,0.13192369570213744,0.850176451716394,0.5369807497467072,0.6582215598609039,0.3456603773584906,0.185612968591692,0.24152933421226105,0.1,0.07214356784991692
0.4645161290322581,0.34684865515857083,0.39715008044127786,0.1543010752688172,0.11521477318346045,0.13192369570213744,0.8504492939666238,0.5369807497467072,0.6583033163582164,0.3456603773584906,0.185612968591692,0.24152933421226105,0.2,0.07213169474961298
0.4647660032275417,0.34684865515857083,0.3972413793103448,0.15438407746100055,0.11521477318346045,0.13195402298850575,0.8508997429305912,0.5365754812563324,0.6581334658879084,0.3459214501510574,0.185612968591692,0.2415930370565739,0.5,0.07207628694819453
0.4658418504572351,0.3476515455640305,0.39816091954022986,0.15492200107584722,0.11561621838619028,0.13241379310344825,0.851720810550016,0.5365754812563324,0.6583789159622078,0.3474320241691843,0.18642350557244167,0.2426480284847685,0.7,0.07197122209850261
0.4660925726587729,0.3476515455640305,0.3982524718326052,0.15608180839612487,0.11641910879164992,0.13336399172223498,0.8518995492594977,0.5361702127659574,0.6581270986195746,0.34996220710506426,0.1876393110435664,0.24429494789605594,1.0,0.0718652184856998
0.4623714131023281,0.3428342031312726,0.3937298294144768,0.15592853275582025,0.11561621838619028,0.13278008298755187,0.8526829268292683,0.5313069908814589,0.654681647940075,0.35392829900839057,0.18804457953394124,0.24560010586211464,2.0,0.07168181706298196
0.4578116494284159,0.33761541549578483,0.3886321626617375,0.16113228089275994,0.1188277800080289,0.1367837338262477,0.8549719193921375,0.5244174265450862,0.650087917608641,0.3612828438948996,0.1894630192502533,0.2485710487837299,5.0,0.07139496540219227
0.4554888039322774,0.3348052990766761,0.3859324386857936,0.16275259421081376,0.11963067041348854,0.13789912077741784,0.8552412645590682,0.5207700101317123,0.6473551637279598,0.3680933852140078,0.1916919959473151,0.2520986009327115,7.0,0.07118272920652595
0.4518436984039626,0.3295865114411883,0.3811513463324048,0.1623555310952119,0.11842633480529907,0.13695450324976785,0.8550285906491759,0.5150962512664641,0.642893272635306,0.3701809598741149,0.19067882472137795,0.2517052293700682,10.0,0.07114762590914935
0.4454293628808864,0.3227619429947812,0.3743016759776536,0.15900277008310248,0.11521477318346045,0.1336126629422719,0.8568010936431989,0.5080040526849038,0.6378323368528177,0.365775827682489,0.18581560283687945,0.24643912926632625,20.0,0.07133170723730828
0.4417693169092945,0.3167402649538338,0.3689501987374328,0.1606942889137738,0.11521477318346045,0.1342062193126023,0.8591794158553546,0.500709219858156,0.6326974779157598,0.3690813435855929,0.18480243161094226,0.2462867944909533,50.0,0.07099669235174765
0.4412591343451377,0.3151344841429145,0.3676814988290398,0.16076447442383365,0.11481332798073066,0.13395784543325526,0.8595446584938704,0.4972644376899696,0.6300385109114249,0.3720456397718012,0.1850050658561297,0.2471241033969414,70.0,0.07092950696013328
0.4401129943502825,0.3127258129265355,0.3656418681060784,0.16101694915254236,0.1144118827780008,0.13377141516076038,0.8605803255484784,0.492806484295846,0.6267233603917021,0.3754111842105263,0.1850050658561297,0.2478620876883399,100.0,0.07082614560158586
0.43293033966609096,0.3018867924528302,0.3557237464522233,0.1629245826137018,0.11360899237254116,0.13386944181646168,0.8661532819948662,0.4786220871327254,0.616549203863221,0.3878069432684166,0.185612968591692,0.2510620803069755,200.0,0.0703054490744491
0.4294947121034078,0.2934564431955038,0.3486763653708562,0.16686251468860164,0.11401043757527098,0.13546386835201527,0.872021521906226,0.4597771023302938,0.6020963247976648,0.3926840017628912,0.18054711246200608,0.24736257634647416,500.0,0.06996487442357932
0.4245676803816339,0.2858289843436371,0.34165067178502884,0.16338700059630293,0.1099959855479727,0.13147792706333972,0.8719056974459725,0.4496453900709221,0.5933155080213903,0.3929698062190176,0.17669706180344474,0.24377970366228685,700.0,0.07001368273905187
0.4188861985472155,0.2778000802890405,0.3340574462949553,0.15980629539951574,0.10598153352067442,0.1274438812454743,0.8716513394642144,0.4417426545086121,0.5863367401828941,0.3899082568807339,0.17223910840932116,0.23893183415319744,1000.0,0.07025486574739273
0.4083129584352078,0.2681653954235247,0.3237218318391083,0.14547677261613692,0.09554395824969893,0.11533801793070028,0.8687196110210696,0.4344478216818641,0.5792246386600027,0.3712686567164179,0.1612968591691996,0.22489052126006487,2000.0,0.0710174638459506
0.4057704112952732,0.2653552790044159,0.320873786407767,0.14057704112952732,0.09193095142513047,0.11116504854368932,0.8683781581092095,0.4318135764944275,0.5768033563405062,0.3618019709056781,0.15623100303951368,0.21822813472969144,5000.0,0.07127994787753479
0.4057704112952732,0.2653552790044159,0.320873786407767,0.14057704112952732,0.09193095142513047,0.11116504854368932,0.8683781581092095,0.4318135764944275,0.5768033563405062,0.3618019709056781,0.15623100303951368,0.21822813472969144,7000.0,0.07127994787753479
0.4057704112952732,0.2653552790044159,0.320873786407767,0.14057704112952732,0.09193095142513047,0.11116504854368932,0.8683781581092095,0.4318135764944275,0.5768033563405062,0.3618019709056781,0.15623100303951368,0.21822813472969144,10000.0,0.07127994787753479
0.4068627450980392,0.26655961461260536,0.32209556148435603,0.13970588235294118,0.09152950622240064,0.1105990783410138,0.8679935012185215,0.4330293819655522,0.577801811545221,0.3598502573701451,0.1558257345491388,0.21747737556561086,20000.0,0.07135389690427636
0.4068627450980392,0.26655961461260536,0.32209556148435603,0.13970588235294118,0.09152950622240064,0.1105990783410138,0.8679935012185215,0.4330293819655522,0.577801811545221,0.3598502573701451,0.1558257345491388,0.21747737556561086,50000.0,0.07135389690427636
0.4068627450980392,0.26655961461260536,0.32209556148435603,0.13970588235294118,0.09152950622240064,0.1105990783410138,0.8679935012185215,0.4330293819655522,0.577801811545221,0.3598502573701451,0.1558257345491388,0.21747737556561086,70000.0,0.07135389690427636
0.4068627450980392,0.26655961461260536,0.32209556148435603,0.13970588235294118,0.09152950622240064,0.1105990783410138,0.8679935012185215,0.4330293819655522,0.577801811545221,0.3598502573701451,0.1558257345491388,0.21747737556561086,100000.0,0.07135389690427636
0.4068627450980392,0.26655961461260536,0.32209556148435603,0.13970588235294118,0.09152950622240064,0.1105990783410138,0.8679935012185215,0.4330293819655522,0.577801811545221,0.3598502573701451,0.1558257345491388,0.21747737556561086,200000.0,0.07135389690427636
0.4068627450980392,0.26655961461260536,0.32209556148435603,0.13970588235294118,0.09152950622240064,0.1105990783410138,0.8679935012185215,0.4330293819655522,0.577801811545221,0.3598502573701451,0.1558257345491388,0.21747737556561086,500000.0,0.07135389690427636
0.4068627450980392,0.26655961461260536,0.32209556148435603,0.13970588235294118,0.09152950622240064,0.1105990783410138,0.8679935012185215,0.4330293819655522,0.577801811545221,0.3598502573701451,0.1558257345491388,0.21747737556561086,700000.0,0.07135389690427636
0.4068627450980392,0.26655961461260536,0.32209556148435603,0.13970588235294118,0.09152950622240064,0.1105990783410138,0.8679935012185215,0.4330293819655522,0.577801811545221,0.3598502573701451,0.1558257345491388,0.21747737556561086,1000000.0,0.07135389690427636
